rebalance_date,macro_source_date,configuration,evidence_id,prompt_mode,guard_enabled,p_memorized,parse_ok,steered,conviction,cpi_yoy_z,t10y2y_z,hy_oas_z,macro_state_norm,loading_inflation,loading_growth,loading_credit_stress,loading_policy,loading_risk_appetite,raw_view_tilt,applied_view_tilt,expected_attenuation,observed_attenuation,relation_error,allocation_status,bl_fallback_reason,target_effective_date,target_reconstruction_error,raw_tilt_SWDA_L,raw_tilt_XLK,raw_tilt_IAU,raw_tilt_BIL,applied_tilt_SWDA_L,applied_tilt_XLK,applied_tilt_IAU,applied_tilt_BIL,bl_q_SWDA_L,bl_q_XLK,bl_q_IAU,bl_q_BIL,hrp_base_weight_SWDA_L,hrp_base_weight_XLK,hrp_base_weight_IAU,hrp_base_weight_BIL,bl_weight_SWDA_L,bl_weight_XLK,bl_weight_IAU,bl_weight_BIL,target_weight_SWDA_L,target_weight_XLK,target_weight_IAU,target_weight_BIL,target_delta_SWDA_L,target_delta_XLK,target_delta_IAU,target_delta_BIL
2021-11-01,2021-10-31,factor_pit_ext2026,90aad2c4c63dc56de9405faacb8bdfeab16b34a675d6879c0e716ac20e54466b,pit,True,0.06777449,True,True,0.71414284,3.24195442,1.01054176,-0.92672973,3.51998453,0.90000000,-0.50000000,0.80000000,0.70000000,-0.60000000,8.23000000,7.67221594,0.93222551,0.93222551,-0.00000000,bl_blend_applied,,2021-11-01,0.00000000,-1.98000000,-2.43000000,1.85000000,1.97000000,-1.84580651,-2.26530799,1.72461719,1.83648425,-0.00523083,-0.00641966,0.00488739,0.00520441,0.20546485,0.12879630,0.41573885,0.25000000,0.00000009,0.00000040,0.00000202,0.99999749,0.14382542,0.09015753,0.29101780,0.47499925,-0.06163943,-0.03863877,-0.12472105,0.22499925
2021-12-01,2021-11-30,factor_pit_ext2026,0cc43f32a086b79239cdeeac65125b6bbcff3a5620f92fafbb7a778ca6417af4,pit,True,0.66891962,True,True,0.57792733,3.34748187,0.65657205,-0.42115601,3.43716368,0.90000000,0.30000000,-0.40000000,0.60000000,-0.50000000,2.05000000,0.67871478,0.33108038,0.33108038,0.00000000,bl_blend_applied,,2021-12-01,0.00000000,-0.13000000,-0.66000000,0.63000000,0.63000000,-0.04304045,-0.21851305,0.20858064,0.20858064,-0.00009871,-0.00050113,0.00047835,0.00047835,0.20651938,0.13023183,0.41324879,0.25000000,0.00000003,0.28827470,0.57275447,0.13897080,0.14456358,0.17764469,0.46110050,0.21669124,-0.06195580,0.04741286,0.04785170,-0.03330876
2022-01-03,2021-12-31,factor_pit_ext2026,4004960fccdccff62450522600577fd1a836765c22f051801b27f97443448451,pit,True,0.14819213,True,True,0.62449980,3.17099498,0.39446102,-0.93416622,3.32918537,0.90000000,0.20000000,-0.70000000,0.60000000,-0.50000000,1.53000000,1.30326604,0.85180787,0.85180787,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2021-12-01,,0.01000000,-0.55000000,0.46000000,0.51000000,0.00851808,-0.46849433,0.39183162,0.43442201,0.00002111,-0.00116101,0.00097103,0.00107657,0.20710261,0.13262832,0.41026907,0.25000000,,,,,0.14456358,0.17764469,0.46110050,0.21669124,-0.06253903,0.04501636,0.05083143,-0.03330876
2022-02-01,2022-01-31,factor_pit_ext2026,ade4659583cb4b588dfefec2cba8abaa00fa04bdc328cd7104c19586720b37af,pit,True,0.00294624,True,True,0.62449980,3.08425981,-0.01825156,-0.43154681,3.11435778,1.00000000,-0.50000000,-0.30000000,0.50000000,0.60000000,2.01000000,2.00407805,0.99705376,0.99705376,0.00000000,bl_blend_applied,,2022-02-01,0.00000000,-0.35000000,-0.66000000,0.54000000,0.46000000,-0.34896882,-0.65805548,0.53840903,0.45864473,-0.00086481,-0.00163078,0.00133427,0.00113660,0.20536693,0.13331470,0.41131837,0.25000000,0.00000001,0.12024836,0.60679406,0.27295757,0.14375685,0.12939480,0.46996108,0.25688727,-0.06161008,-0.00391990,0.05864271,0.00688727
2022-03-01,2022-02-28,factor_pit_ext2026,151373aaee46d3b882b5b83b5fa35392140fec1cbbb65d600c3bc511c6139fa4,pit,True,0.16995719,True,True,0.67675697,3.00118227,-0.54128839,-0.30119310,3.06444211,1.00000000,-0.20000000,0.80000000,0.60000000,-0.50000000,7.11000000,5.90160440,0.83004281,0.83004281,0.00000000,bl_blend_applied,,2022-03-01,0.00000000,-1.62000000,-2.06000000,1.75000000,1.68000000,-1.34466936,-1.70988819,1.45257492,1.39447193,-0.00361117,-0.00459198,0.00390095,0.00374492,0.20589943,0.13239151,0.41170906,0.25000000,0.00000000,0.35083988,0.00000000,0.64916012,0.14412960,0.19792602,0.28819634,0.36974804,-0.06176983,0.06553451,-0.12351272,0.11974804
2022-04-01,2022-03-31,factor_pit_ext2026,ba67ecb6da56012835f725e3aae1a60b5a0342236060585467c6a6df513f320e,pit,True,0.29454034,True,True,0.71414284,3.03029624,-1.37563362,-0.60959837,3.38329327,0.90000000,-0.70000000,0.80000000,0.60000000,-0.50000000,8.41000000,5.93291573,0.70545966,0.70545966,-0.00000000,bl_blend_applied,,2022-04-01,0.00000000,-2.09000000,-2.50000000,1.87000000,1.95000000,-1.47441069,-1.76364915,1.31920956,1.37564634,-0.00417833,-0.00499801,0.00373851,0.00389844,0.21009506,0.13301268,0.40689227,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14706654,0.09310888,0.58482459,0.17500000,-0.06302852,-0.03990380,0.17793232,-0.07500000
2022-05-02,2022-04-30,factor_pit_ext2026,131d24c9595d5d187070f0f35bcbdcdcb04bcd9a20927ef8d74d13908e4cee1e,pit,True,0.03648758,True,True,0.71972217,2.63069463,-0.96549745,-0.10879597,2.80438516,0.90000000,-0.10000000,-0.80000000,-0.70000000,0.80000000,3.33000000,3.20849634,0.96351242,0.96351242,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2022-04-01,,0.96000000,0.91000000,-0.27000000,-1.19000000,0.92497192,0.87679630,-0.26014835,-1.14657977,0.00264176,0.00250417,-0.00074299,-0.00327468,0.21041740,0.13184402,0.40773858,0.25000000,,,,,0.14706654,0.09310888,0.58482459,0.17500000,-0.06335086,-0.03873514,0.17708600,-0.07500000
2022-06-01,2022-05-31,factor_pit_ext2026,5a280eba398fee59f2c7427449909221fd4bb9913f122bbc6361c4f7eb0e357f,pit,True,0.39611799,True,True,0.66783231,2.57089331,-0.61446285,0.11696957,2.64589094,0.90000000,0.20000000,0.80000000,0.50000000,-0.70000000,6.04000000,3.64744733,0.60388201,0.60388201,0.00000000,bl_blend_applied,,2022-06-01,0.00000000,-1.28000000,-1.71000000,1.60000000,1.45000000,-0.77296897,-1.03263823,0.96621121,0.87562891,-0.00204847,-0.00273662,0.00256058,0.00232053,0.20966034,0.12889243,0.41144723,0.25000000,0.00000000,0.36304283,0.63695716,0.00000000,0.14676224,0.19913755,0.47910021,0.17500000,-0.06289810,0.07024512,0.06765298,-0.07500000
2022-07-01,2022-06-30,factor_pit_ext2026,663609bddb21590bb31dadcbf5416fdb18c958953ddbc0daced6299e9d94e9f4,pit,True,0.00008058,True,True,0.68410526,2.56659967,-1.22866544,1.58968803,3.25947245,0.90000000,-0.80000000,0.70000000,0.20000000,-0.60000000,8.00000000,7.99935539,0.99991942,0.99991942,0.00000000,bl_blend_applied,,2022-07-01,0.00000000,-2.05000000,-2.41000000,1.85000000,1.69000000,-2.04983482,-2.40980581,1.84985093,1.68986383,-0.00556469,-0.00654191,0.00502180,0.00458748,0.20415747,0.12761411,0.41822842,0.25000000,0.00000000,0.00000000,0.99999999,0.00000001,0.14291023,0.08932988,0.59275989,0.17500000,-0.06124724,-0.03828423,0.17453147,-0.07500000
2022-08-01,2022-07-31,factor_pit_ext2026,61cba3ee9725a1c0339d2329d7d6c87507c219ef2ec3c1cfd9cde6a2e8a188b5,pit,True,0.07209391,True,True,0.71449283,2.20194839,-1.84473041,0.62028107,2.93876770,0.95000000,-0.40000000,0.70000000,0.80000000,-0.60000000,7.92000000,7.34901621,0.92790609,0.92790609,0.00000000,bl_blend_applied,,2022-08-01,0.00000000,-1.84500000,-2.34000000,1.79000000,1.94500000,-1.71198673,-2.17130024,1.66095190,1.80477734,-0.00485398,-0.00615626,0.00470928,0.00511707,0.20673897,0.12828815,0.41497288,0.25000000,0.00000013,0.00000190,0.00002216,0.99997581,0.14471732,0.08980228,0.29048766,0.47499274,-0.06202165,-0.03848587,-0.12448522,0.22499274
2022-09-01,2022-08-31,factor_pit_ext2026,eb949fa03f7be3398ef51d31abc865c427a022526f99f510e86bfd7201994a7b,pit,True,0.02229805,True,True,0.84380092,1.99124949,-1.93828377,0.78114365,2.88655571,0.90000000,-0.90000000,0.90000000,-0.80000000,-0.70000000,7.41000000,7.24477147,0.97770195,0.97770195,-0.00000000,bl_blend_applied,,2022-09-01,0.00000000,-2.07000000,-2.23000000,1.98000000,1.13000000,-2.02384304,-2.18027535,1.93584987,1.10480321,-0.00677667,-0.00730047,0.00648203,0.00369934,0.20614010,0.12711898,0.41674092,0.25000000,0.00000000,0.00000000,0.99999999,0.00000000,0.14429807,0.08898328,0.59171864,0.17500000,-0.06184203,-0.03813569,0.17497772,-0.07500000
2022-10-03,2022-09-30,factor_pit_ext2026,372674182c191716b359395f2f85994572e669aeb575c4a4459b6411197a1639,pit,True,0.68587857,True,True,0.71414284,1.88168266,-2.03921436,1.10710337,2.98744083,0.90000000,0.60000000,0.80000000,0.70000000,-0.50000000,4.68000000,1.47008831,0.31412143,0.31412143,0.00000000,bl_blend_applied,,2022-10-03,0.00000000,-0.82000000,-1.25000000,1.36000000,1.25000000,-0.25757958,-0.39265179,0.42720515,0.39265179,-0.00072995,-0.00111274,0.00121066,0.00111274,0.20467104,0.12569025,0.41963871,0.25000000,0.00000005,0.00000006,0.99999225,0.00000763,0.14326974,0.08798320,0.59374477,0.17500229,-0.06140130,-0.03770706,0.17410606,-0.07499771
2022-11-01,2022-10-31,factor_pit_ext2026,373b36dc3906e73de0b8af42e9e0631c4fbe8ecd8d1b3ac0902efac72452a871,pit,True,0.48571828,True,True,0.60497934,1.63935686,-1.97740547,0.37053569,2.59517244,0.90000000,0.30000000,-0.80000000,0.50000000,-0.20000000,0.81000000,0.41656820,0.51428172,0.51428172,0.00000000,bl_blend_applied,,2022-11-01,0.00000000,0.40000000,-0.09000000,0.19000000,0.13000000,0.20571269,-0.04628536,0.09771353,0.06685662,0.00049386,-0.00011112,0.00023458,0.00016050,0.20445396,0.12475301,0.42079303,0.25000000,0.26595780,0.00668763,0.53041779,0.19693678,0.22290511,0.08933339,0.45368046,0.23408104,0.01845115,-0.03541961,0.03288743,-0.01591896
2022-12-01,2022-11-30,factor_pit_ext2026,b1d806418520ea3e6c90c96b78f39e08df4caafa5be31bda187c4ad1cb6e0057,pit,True,0.46549314,True,True,0.76550637,1.34539937,-2.44552459,0.28472774,2.80566568,1.00000000,0.20000000,1.00000000,-0.50000000,-0.80000000,5.35000000,2.85961168,0.53450686,0.53450686,0.00000000,bl_blend_applied,,2022-12-01,0.00000000,-1.23000000,-1.49000000,1.77000000,0.86000000,-0.65744343,-0.79641522,0.94607714,0.45967590,-0.00199713,-0.00241929,0.00287392,0.00139637,0.20469378,0.12456767,0.42073854,0.25000000,0.00000000,0.00000000,1.00000000,0.00000000,0.14328565,0.08719737,0.59451698,0.17500000,-0.06140813,-0.03737030,0.17377844,-0.07500000
2023-01-03,2022-12-31,factor_pit_ext2026,a808be4c11a4a277ce351a634c5b8893411fbd5c92035cfa46b1e0fa5cc53a45,pit,True,0.30373101,True,True,0.66783231,1.03967932,-1.97649322,0.50228492,2.28904973,0.60000000,-0.70000000,0.80000000,0.50000000,-0.70000000,8.14000000,5.66762955,0.69626899,0.69626899,0.00000000,bl_blend_applied,,2023-01-03,0.00000000,-2.09000000,-2.43000000,1.72000000,1.90000000,-1.45520218,-1.69193364,1.19758266,1.32291107,-0.00385647,-0.00448384,0.00317375,0.00350588,0.20427920,0.12401891,0.42170190,0.25000000,0.00000005,0.00000002,0.99976425,0.00023569,0.14299545,0.08681324,0.59512060,0.17507071,-0.06128374,-0.03720567,0.17341870,-0.07492929
2023-02-01,2023-01-31,factor_pit_ext2026,35512a5aeaaa41ddcb28a8cff608b40f4cc48018c8261ea4a5e73a613889ff70,pit,True,0.37049566,True,True,0.72307676,0.97892506,-2.17028404,0.02580435,2.38098571,0.92000000,0.12000000,0.85000000,0.78000000,-0.65000000,6.81100000,4.28755407,0.62950434,0.62950434,0.00000000,bl_blend_applied,,2023-02-01,0.00000000,-1.46000000,-1.93700000,1.68600000,1.72800000,-0.91907634,-1.21934991,1.06134432,1.08778350,-0.00263715,-0.00349874,0.00304537,0.00312123,0.20706821,0.12448920,0.41844259,0.25000000,0.00000001,0.00000000,0.99999877,0.00000122,0.14494775,0.08714244,0.59290945,0.17500037,-0.06212046,-0.03734676,0.17446685,-0.07499963
2023-03-01,2023-02-28,factor_pit_ext2026,17f8e4bed6f967e23281dedba6717b1a6b30538a6c6f334ce75f0a921749b3c6,pit,True,0.53397321,True,True,0.53851648,0.81532658,-2.39187508,-0.05870785,2.52770063,0.80000000,-0.20000000,0.50000000,0.40000000,-0.60000000,5.78000000,2.69363483,0.46602679,0.46602679,0.00000000,bl_blend_applied,,2023-03-01,0.00000000,-1.32000000,-1.71000000,1.41000000,1.34000000,-0.61515536,-0.79690581,0.65709777,0.62447589,-0.00131457,-0.00170296,0.00140420,0.00133449,0.22408138,0.13575205,0.39016657,0.25000000,0.00000003,0.00000005,0.00000014,0.99999978,0.15685697,0.09502645,0.27311664,0.47499993,-0.06722441,-0.04072560,-0.11704993,0.22499993
2023-04-03,2023-03-31,factor_pit_ext2026,ad76d8f46ad3492793b6be9688656312c00a4a69146fd09eca82c011b7daff69,pit,True,0.45843135,True,True,0.53103672,0.41250292,-1.73083395,0.25799741,1.79791754,0.40000000,-0.40000000,0.30000000,-0.80000000,-0.60000000,2.98000000,1.61387456,0.54156865,0.54156865,0.00000000,bl_blend_applied,,2023-04-03,0.00000000,-0.88000000,-0.93000000,0.91000000,0.26000000,-0.47658041,-0.50365884,0.49282747,0.14080785,-0.00100429,-0.00106135,0.00103853,0.00029672,0.23525258,0.13848140,0.37626602,0.25000000,0.00000001,0.00000001,0.99999993,0.00000005,0.16467681,0.09693698,0.56338619,0.17500001,-0.07057577,-0.04154442,0.18712017,-0.07499999
2023-05-01,2023-04-30,factor_pit_ext2026,2cdd86e1ab4f8b664fb12561ed1e95363aa22ddd215e558c71ca143477fb1624,pit,True,0.00186199,True,True,0.47749346,0.40945384,-1.69216953,0.19676622,1.75208650,0.40000000,-0.30000000,0.30000000,0.80000000,-0.40000000,4.90000000,4.89087626,0.99813801,0.99813801,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2023-04-03,,-1.14000000,-1.47000000,0.93000000,1.36000000,-1.13787733,-1.46726288,0.92826835,1.35746770,-0.00215607,-0.00278019,0.00175890,0.00257215,0.23841397,0.13734885,0.37423718,0.25000000,,,,,0.16467681,0.09693698,0.56338619,0.17500001,-0.07373716,-0.04041187,0.18914901,-0.07499999
2023-06-01,2023-05-31,factor_pit_ext2026,4be421692ce57e4885af00014dce2e4169c7b237a8fc4f0f8117602e5c6206e5,pit,True,0.12870553,True,True,0.51961524,0.09607417,-1.88229305,0.32866954,1.91318610,0.10000000,-0.50000000,0.80000000,-0.30000000,-0.60000000,4.93000000,4.29548174,0.87129447,0.87129447,0.00000000,bl_blend_applied,,2023-06-01,0.00000000,-1.44000000,-1.45000000,1.11000000,0.93000000,-1.25466404,-1.26337698,0.96713686,0.81030386,-0.00258707,-0.00260504,0.00199420,0.00167082,0.24040142,0.13937545,0.37022312,0.25000000,0.00000001,0.00000001,0.99999966,0.00000032,0.16828100,0.09756282,0.55915608,0.17500010,-0.07212042,-0.04181263,0.18893296,-0.07499990
2023-07-03,2023-06-30,factor_pit_ext2026,41360c76e1617ecd75c7770de12eeae068e0982a959937aec6d7187f410afb8e,pit,True,0.50058995,True,True,0.48579831,-0.30198166,-2.25502513,-0.26803079,2.29088886,-0.30000000,-0.80000000,-0.40000000,-0.20000000,-0.50000000,1.59000000,0.79406198,0.49941005,0.49941005,0.00000000,bl_blend_applied,,2023-07-03,0.00000000,-0.63000000,-0.64000000,0.03000000,0.29000000,-0.31462833,-0.31962243,0.01498230,0.14482891,-0.00060653,-0.00061616,0.00002888,0.00027920,0.24229568,0.13912557,0.36857875,0.25000000,0.00000000,0.00000003,0.53048562,0.46951435,0.16960697,0.09738791,0.41715081,0.31585430,-0.07268870,-0.04173766,0.04857206,0.06585430
2023-08-01,2023-07-31,factor_pit_ext2026,873a3982fe1198b70edd212187f0106f7b54fbae98a9660dbe476d7a6772ffc1,pit,True,0.31888113,True,True,0.54954527,-0.22374811,-1.91116869,-0.51547400,1.99206988,-0.20000000,-0.80000000,-0.50000000,-0.30000000,-0.70000000,1.84000000,1.25325872,0.68111887,0.68111887,0.00000000,bl_blend_applied,,2023-08-01,0.00000000,-0.67000000,-0.74000000,0.13000000,0.30000000,-0.45634964,-0.50402796,0.08854545,0.20433566,-0.00099518,-0.00109915,0.00019309,0.00044560,0.23441197,0.13398854,0.38159950,0.25000000,0.00000000,0.00000000,0.36715372,0.63284628,0.16408838,0.09379198,0.37726576,0.36485388,-0.07032359,-0.04019656,-0.00433373,0.11485388
2023-09-01,2023-08-31,factor_pit_ext2026,46a3473fad72891863ac937caca2583abb8240486e7641369efce8b469ff4b71,pit,True,0.26802470,True,True,0.60000000,-0.06804122,-1.60778123,-0.46700381,1.67561411,0.00000000,-0.80000000,-0.40000000,0.80000000,0.60000000,1.50000000,1.09796295,0.73197530,0.73197530,0.00000000,bl_blend_applied,,2023-09-01,0.00000000,-0.36000000,-0.44000000,-0.18000000,0.52000000,-0.26351111,-0.32206913,-0.13175555,0.38062716,-0.00062741,-0.00076683,-0.00031370,0.00090626,0.23424036,0.13517480,0.38058484,0.25000000,0.00000094,0.00000731,0.00000210,0.99998965,0.16396853,0.09462455,0.26641002,0.47499690,-0.07027183,-0.04055025,-0.11417482,0.22499690
2023-10-02,2023-09-30,factor_pit_ext2026,684b1bceb61a337cacc98729f5b6221c5c434b4a0083f13efdcbd0b33bf1bdb5,pit,True,0.04404487,True,True,0.41713307,-0.08998719,-1.07910690,-0.31336076,1.12728185,-0.10000000,-0.50000000,-0.30000000,-0.60000000,-0.40000000,0.74000000,0.70740680,0.95595513,0.95595513,0.00000000,bl_blend_applied,,2023-10-02,0.00000000,-0.29000000,-0.25000000,0.05000000,-0.15000000,-0.27722699,-0.23898878,0.04779776,-0.14339327,-0.00045889,-0.00039560,0.00007912,-0.00023736,0.23432445,0.13483437,0.38084118,0.25000000,0.11279741,0.00000017,0.88720103,0.00000139,0.19786634,0.09438411,0.53274913,0.17500042,-0.03645811,-0.04045026,0.15190796,-0.07499958
2023-11-01,2023-10-31,factor_pit_ext2026,56a753440f44e507a6b0041ce2d798b3d8f3be041c793c37e256a1494a712a34,pit,True,0.33222023,True,True,0.47958315,-0.25901958,-0.67761606,0.04345778,0.72673464,-0.30000000,-0.40000000,0.70000000,0.40000000,-0.50000000,4.49000000,2.99833115,0.66777977,0.66777977,0.00000000,bl_blend_applied,,2023-11-01,0.00000000,-1.29000000,-1.31000000,0.70000000,1.19000000,-0.86143590,-0.87479149,0.46744584,0.79465792,-0.00163941,-0.00166482,0.00088960,0.00151232,0.23106340,0.13302225,0.38591435,0.25000000,0.00000001,0.00000002,0.00000019,0.99999979,0.16174438,0.09311558,0.27014010,0.47499994,-0.06931902,-0.03990667,-0.11577425,0.22499994
2023-12-01,2023-11-30,factor_pit_ext2026,bcaf6cea7c46fe438e94ead7f82790fc8abbd15551177714f9a953a8041c6461,pit,True,0.55386779,True,True,0.51961524,-0.31055518,-0.91817105,-0.49443171,1.08809251,-0.30000000,0.40000000,-0.50000000,0.70000000,0.60000000,3.51000000,1.56592405,0.44613221,0.44613221,0.00000000,bl_blend_applied,,2023-12-01,0.00000000,1.04000000,1.06000000,-0.98000000,-0.43000000,0.46397750,0.47290014,-0.43720956,-0.19183685,0.00095671,0.00097510,-0.00090151,-0.00039556,0.23106564,0.13292179,0.38601257,0.25000000,0.99999956,0.00000041,0.00000001,0.00000001,0.46174582,0.09304538,0.27020880,0.17500000,0.23068018,-0.03987641,-0.11580377,-0.07500000
2024-01-02,2023-12-31,factor_pit_ext2026,3cb6e6a20b70b89a73f136361a2abfc9e15784d7f32e2b3ed274e2127067469c,pit,True,0.26338398,True,True,0.66852076,-0.25093136,-0.88263216,-0.88703628,1.27625995,-0.25000000,-0.80000000,-0.89000000,-0.50000000,-0.70000000,0.93200000,0.68652613,0.73661602,0.73661602,0.00000000,bl_blend_applied,,2024-01-02,0.00000000,-0.28300000,-0.33700000,-0.20300000,-0.10900000,-0.20846233,-0.24823960,-0.14953305,-0.08029115,-0.00055302,-0.00065854,-0.00039669,-0.00021300,0.22888017,0.13164425,0.38947558,0.25000000,0.20178020,0.00000001,0.39657124,0.40164856,0.22075018,0.09215098,0.39160427,0.29549457,-0.00812999,-0.03949327,0.00212870,0.04549457
2024-02-01,2024-01-31,factor_pit_ext2026,190bc652b590a549ba98a46886ab2ac41e9cdcfcf4af7081d62aef0c0fe6da20,pit,True,0.53628655,True,True,0.51961524,-0.34966296,-0.76085893,-0.68411990,1.08129114,-0.30000000,-0.70000000,-0.60000000,-0.50000000,-0.40000000,0.81000000,0.37560789,0.46371345,0.46371345,0.00000000,bl_blend_applied,,2024-02-01,0.00000000,-0.22000000,-0.17000000,-0.23000000,-0.19000000,-0.10201696,-0.07883129,-0.10665409,-0.08810556,-0.00021036,-0.00016255,-0.00021992,-0.00018167,0.22939898,0.13091559,0.38968543,0.25000000,0.55878448,0.00000012,0.44121524,0.00000016,0.32821463,0.09164095,0.40514437,0.17500005,0.09881565,-0.03927464,0.01545894,-0.07499995
2024-03-01,2024-02-29,factor_pit_ext2026,76637299b34afe84cab3ddd6cc6e6c2b1a9a411cf9c86b9dadebc0095cca71c7,pit,True,0.51533859,False,False,,-0.33614224,-0.90555770,-0.94876806,1.35395243,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2024-03-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22575261,0.13020648,0.39404091,0.25000000,0.22575261,0.13020648,0.39404091,0.25000000,0.22575261,0.13020648,0.39404091,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2024-04-01,2024-03-31,factor_pit_ext2026,7a7496162c98803c8978caa812503565f8e23879761a1f41a1bddb976abb24a0,pit,True,0.83680060,True,True,0.54954527,-0.22088704,-0.88633035,-1.05524538,1.39567739,-0.20000000,-0.80000000,-0.70000000,-0.50000000,-0.30000000,0.84000000,0.13708749,0.16319940,0.16319940,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2024-03-01,,-0.21000000,-0.18000000,-0.23000000,-0.22000000,-0.03427187,-0.02937589,-0.03753586,-0.03590387,-0.00007474,-0.00006406,-0.00008186,-0.00007830,0.22517770,0.12985274,0.39496957,0.25000000,,,,,0.22575261,0.13020648,0.39404091,0.25000000,0.00057491,0.00035375,-0.00092866,0.00000000
2024-05-01,2024-04-30,factor_pit_ext2026,8a4d838c23bcf0408f10ace44526abd823281abd41c0bc23baeab94cfd1a396b,pit,True,0.66154631,True,True,0.48340459,-0.27969618,-0.80747822,-1.01249119,1.32491110,-0.28000000,-0.50000000,0.20000000,-0.80000000,0.40000000,1.05200000,0.35605328,0.33845369,0.33845369,-0.00000000,bl_blend_applied,,2024-05-01,0.00000000,-0.09600000,0.24800000,-0.16400000,-0.54400000,-0.03249155,0.08393651,-0.05550640,-0.18411881,-0.00006233,0.00016101,-0.00010648,-0.00035319,0.22882322,0.13097796,0.39019882,0.25000000,0.75584517,0.00000002,0.24415480,0.00000001,0.38692980,0.09168458,0.34638561,0.17500000,0.15810658,-0.03929338,-0.04381320,-0.07500000
2024-06-03,2024-05-31,factor_pit_ext2026,6928bd6ed07d1ab9809aac46234e6d64ad78a1c9db213dfdbe8331696d66a618,pit,True,0.49040214,True,True,0.68635268,-0.33627766,-0.83284644,-0.96577613,1.31887808,-0.34000000,-0.83000000,-0.97000000,-0.50000000,-0.60000000,0.93400000,0.47596440,0.50959786,0.50959786,0.00000000,bl_blend_applied,,2024-06-03,0.00000000,-0.16200000,-0.17700000,-0.36900000,-0.22600000,-0.08255485,-0.09019882,-0.18804161,-0.11516912,-0.00022485,-0.00024567,-0.00051215,-0.00031368,0.22617515,0.12948027,0.39434458,0.25000000,0.72537211,0.00000000,0.27462783,0.00000006,0.37593424,0.09063619,0.35842956,0.17500002,0.14975909,-0.03884408,-0.03591503,-0.07499998
2024-07-01,2024-06-30,factor_pit_ext2026,2eaef88bcd8d2c8d01b1b8bf740180ba2dd8c06e4838839d2ae33022fb035f26,pit,True,0.54352256,True,True,0.76830983,-0.45451273,-0.76999726,-0.93675664,1.29498672,-0.45000000,-0.86000000,-0.94000000,-0.77000000,-0.73000000,1.05800000,0.48295313,0.45647744,0.45647744,0.00000000,bl_blend_applied,,2024-07-01,0.00000000,-0.18000000,-0.13100000,-0.38600000,-0.36100000,-0.08216594,-0.05979854,-0.17620029,-0.16478835,-0.00025051,-0.00018232,-0.00053721,-0.00050241,0.23013152,0.13174520,0.38812328,0.25000000,0.75514313,0.00000000,0.24485686,0.00000000,0.38763500,0.09222164,0.34514335,0.17500000,0.15750349,-0.03952356,-0.04297993,-0.07500000
